股票代码,所属概念数量,所属概念,market_code,code
603928.SH,12,光刻胶;先进封装;芯片概念;新能源汽车;2025年报预增;高铁;3D打印;风电;锂电池概念;大飞机;丙烯酸;在线教育,17,603928
600662.SH,13,AI应用;云办公;AI智能体;财税数字化;职业教育;智慧政务;DeepSeek概念;上海国企改革;人工智能;统一大市场;国企改革;融资融券;沪股通,17,600662
603312.SH,11,锂电池概念;宁德时代概念;储能;光伏概念;风电;特斯拉概念;新能源汽车;比亚迪概念;高铁;沪股通;融资融券,17,603312
300611.SZ,11,人形机器人;长安汽车概念;比亚迪概念;特斯拉概念;机器人概念;新能源汽车;专精特新;军工;航空发动机;深股通;股权转让(并购重组),33,300611
300165.SZ,9,ST板块;华为概念;专精特新;工业大麻;医疗器械概念;食品安全;土壤修复;污水处理;锂电池概念,33,300165
600613.SH,2,医药电商;流感,17,600613
002824.SZ,15,华为手机;汽车热管理;新能源汽车;比亚迪概念;宁德时代概念;消费电子概念;储能;柔性屏(折叠屏);小米概念;2025年报预增;智能家居;华为概念;三胎概念;深股通;融资融券,33,002824
300173.SZ,21,ST板块;机器视觉;粤港澳大湾区;网络安全;新型工业化;华为概念;数字经济;数据要素;无线耳机;新能源汽车;算力租赁;消费电子概念;高端装备;储能;数据中心;石墨烯;国企改革;锂电池概念;固态电池;宁德时代概念;钠离子电池,33,300173
300918.SZ,10,人形机器人;商业航天;军民融合;机器人概念;智能穿戴;C2M概念;跨境电商;中俄贸易概念;深股通;融资融券,33,300918
605005.SH,10,长安汽车概念;汽车热管理;新能源汽车;智能座舱;新型工业化;汽车电子;3D打印;消费电子概念;宁德时代概念;沪股通,17,605005
600577.SH,19,可控核聚变;超导概念;智能电网;军工;高压快充;人形机器人;铜缆高速连接;特斯拉概念;新能源汽车;比亚迪概念;机器人概念;数据中心;工业互联网;ERP概念;移动支付;跨境支付(CIPS);沪股通;股权转让(并购重组);融资融券,17,600577
600356.SH,4,烟草;黑龙江自贸区;国企改革;2025年报预增,17,600356
688469.SH,22,汽车芯片;MCU芯片;中芯国际概念;第三代半导体;芯片概念;AI眼镜;消费电子概念;MicroLED概念;传感器;5G;比亚迪概念;无人驾驶;机器人概念;新能源汽车;光伏概念;数据中心;储能;充电桩;智能电网;特高压;沪股通;融资融券,17,688469
601566.SH,7,网红经济;福建自贸区;IP经济(谷子经济);海峡两岸;2025年报预增;融资融券;沪股通,17,601566
300863.SZ,13,铜缆高速连接;华为汽车;新能源汽车;小米汽车;特斯拉概念;长安汽车概念;人形机器人;储能;机器人概念;数据中心;商业航天;深股通;融资融券,33,300863
688233.SH,6,存储芯片;芯片概念;2025年报预增;专精特新;沪股通;融资融券,17,688233
000546.SZ,9,盐湖提锂;金属镍;小金属概念;金属铜;金属回收;锂电池概念;医疗废物处理;垃圾分类;固废处理,33,000546
002146.SZ,12,特色小镇;物业管理;旅游概念;PPP概念;创投;雄安新区;养老概念;低空经济;京津冀一体化;一带一路;深股通;融资融券,33,002146
920363.BJ,18,高端装备;车联网(车路协同);融资融券;生态农业;机器视觉;机器人概念;无人驾驶;无人机;新型城镇化;商业航天;安防;卫星导航;农机;军民融合;军工;传感器;专精特新;DeepSeek概念,151,920363
300928.SZ,15,车联网(车路协同);长安汽车概念;无人驾驶;低空经济;飞行汽车(eVTOL);智能座舱;华为汽车;卫星导航;比亚迪概念;汽车电子;新能源汽车;锂电池概念;固态电池;OLED;融资融券,33,300928
603073.SH,4,中俄贸易概念;共同富裕示范区;人民币贬值受益;一带一路,17,603073
300910.SZ,3,人民币贬值受益;深股通;融资融券,33,300910
300019.SZ,25,有机硅概念;硅能源;锂电池概念;固态电池;宁德时代概念;光伏概念;芯片概念;比亚迪概念;新能源汽车;可控核聚变;高铁;5G;核电;小米概念;军工;无人机;商业航天;水利;长安汽车概念;特高压;雄安新区;装配式建筑;西部大开发;深股通;融资融券,33,300019
300203.SZ,15,PM2.5;食品安全;智慧城市;物联网;碳中和;垃圾分类;污水处理;PPP概念;医疗器械概念;高端装备;回购增持再贷款概念;芯片概念;光刻胶;深股通;融资融券,33,300203
300024.SZ,26,人形机器人;新型工业化;机器人概念;机器视觉;工业互联网;特斯拉概念;传感器;无人驾驶;比亚迪概念;人工智能;智能物流;高端装备;医疗器械概念;专精特新;3D打印;军工;芯片概念;职业教育;换电概念;宁德时代概念;养老概念;国家大基金持股;国企改革;参股保险;深股通;融资融券,33,300024
300616.SZ,13,养老概念;IP经济(谷子经济);空间计算;AIGC概念;小红书概念;智能物流;人工智能;AI智能体;海峡两岸;智能家居;虚拟现实;机器人概念;MR(混合现实),33,300616
300148.SZ,13,文化传媒概念;手机游戏;网络游戏;虚拟数字人;IP经济(谷子经济);云游戏;职业教育;区块链;AI应用;人工智能;虚拟现实;创投;2025年报预增,33,300148
600493.SH,3,海峡两岸;创投;人民币贬值受益,17,600493
600340.SH,12,特色小镇;京津冀一体化;新型城镇化;雄安新区;低空经济;PPP概念;智慧城市;人工智能;DeepSeek概念;沪股通;融资融券;股权转让(并购重组),17,600340
300159.SZ,20,商业航天;卫星导航;军工;军民融合;大飞机;无人机;航空发动机;可控核聚变;成飞概念;低空经济;海工装备;核电;专精特新;农机;ST板块;西部大开发;国企改革;乡村振兴;股权转让(并购重组);新疆振兴,33,300159
600026.SH,14,俄乌冲突概念;天然气;航运概念;同花顺中特估100;央企国企改革;一带一路;上海自贸区;沪股通;融资融券;回购增持再贷款概念;证金持股;国企改革;人民币贬值受益;中字头股票,17,600026
605188.SH,4,预制菜;冷链物流;智能物流;沪股通,17,605188
002755.SZ,7,创新药;仿制药一致性评价;幽门螺杆菌概念;医药电商;流感;融资融券;深股通,33,002755
600359.SH,12,粮食概念;农业种植;土地流转;农村电商;乳业;新疆振兴;乡村振兴;特色小镇;国企改革;西部大开发;股权转让(并购重组);融资融券,17,600359
688199.SH,12,光刻胶;光刻机;PCB概念;芯片概念;固态电池;锂电池概念;钠离子电池;3D打印;专精特新;储能;京津冀一体化;融资融券,17,688199
300731.SZ,18,富士康概念;液冷服务器;第三代半导体;5G;汽车热管理;2025年报预增;宁德时代概念;数据中心;小米汽车;比亚迪概念;新能源汽车;储能;海峡两岸;华为概念;家用电器;粤港澳大湾区;创投;深股通,33,300731
002163.SZ,8,海南自贸区;免税店;光伏建筑一体化;国企改革;回购增持再贷款概念;宠物经济;融资融券;深股通,33,002163
002338.SZ,17,商业航天;军民融合;军工;低空经济;同花顺新质50;碳纤维;芯片概念;机器视觉;传感器;工业母机;专精特新;机器人概念;医疗器械概念;国企改革;证金持股;深股通;融资融券,33,002338
002485.SZ,3,特色小镇;ST板块;旅游概念,33,002485
603968.SH,3,染料;代糖概念;维生素,17,603968
300687.SZ,27,华为盘古;财税数字化;华为欧拉;ChatGPT概念;ERP概念;华为鲲鹏;华为昇腾;多模态AI;信创;AI智能体;AIGC概念;鸿蒙概念;DeepSeek概念;人工智能;智能医疗;华为概念;C2M概念;工业互联网;创投;机器人概念;新型工业化;粤港澳大湾区;AI应用;宁德时代概念;PCB概念;融资融券;深股通,33,300687
000504.SZ,9,ST板块;污水处理;细胞免疫治疗;国企改革;CRO概念;动力电池回收;锂电池概念;智慧灯杆;股权转让(并购重组),33,000504
600159.SH,2,国企改革;京津冀一体化,17,600159
300229.SZ,41,Sora概念(文生视频);AI语料;MLOps概念;ChatGPT概念;多模态AI;AIGC概念;Web3.0;华为盘古;华为昇腾;AI智能体;华为鲲鹏;虚拟数字人;智慧政务;知识产权保护;数据安全;数据要素;阿里巴巴概念;信创;腾讯概念;网络安全;蚂蚁集团概念;军工信息化;电子身份证;元宇宙;数字货币;DeepSeek概念;人工智能;数字经济;AI应用;东数西算(算力);互联网金融;华为概念;军民融合;军工;数据中心;小米概念;机器人概念;专精特新;乡村振兴;深股通;融资融券,33,300229
001255.SZ,14,专精特新;共同富裕示范区;家用电器;光伏概念;比亚迪概念;军工;高铁;长三角一体化;新能源汽车;超导概念;水利;有机硅概念;风电;核电,33,001255
688277.SH,6,智能医疗;医疗器械概念;专精特新;机器人概念;沪股通;融资融券,17,688277
603408.SH,12,福建自贸区;海峡两岸;跨境电商;智能家居;机器人概念;一带一路;净水概念;小米概念;人民币贬值受益;养老概念;芯片概念;沪股通,17,603408
603967.SH,10,中韩自贸区;航运概念;统一大市场;自由贸易港;冷链物流;中俄贸易概念;智能物流;一带一路;俄乌冲突概念;核电,17,603967
002694.SZ,6,地下管网;新型城镇化;体育产业;旅游概念;水利;空气能热泵,33,002694
920171.BJ,20,AI应用;雄安新区;融资融券;网络安全;移动支付;百度概念;智慧政务;智慧城市;数据要素;数据中心;数字乡村;华为概念;养老概念;光纤概念;信创;京津冀一体化;互联网金融;乡村振兴;互联网保险;DeepSeek概念,151,920171
300176.SZ,8,粤港澳大湾区;低空经济;人民币贬值受益;新能源汽车;特斯拉概念;2025年报预增;宁德时代概念;股权转让(并购重组),33,300176
688285.SH,7,高铁;新能源汽车;一带一路;西部大开发;国企改革;央企国企改革;融资融券,17,688285
000796.SZ,14,海南自贸区;免税店;冰雪产业;旅游概念;露营经济;体育产业;互联网金融;跨境支付(CIPS);乡村振兴;海峡两岸;养老概念;国企改革;回购增持再贷款概念;深股通,33,000796
920239.BJ,12,锂电池概念;钠离子电池;西部大开发;融资融券;无人机;智能穿戴;国企改革;固态电池;回购增持再贷款概念;储能;人形机器人;专精特新,151,920239
601058.SH,10,同花顺出海50;小米汽车;人民币贬值受益;比亚迪概念;长安汽车概念;小米概念;回购增持再贷款概念;沪股通;DeepSeek概念;融资融券,17,601058
603786.SH,8,传感器;无人驾驶;汽车电子;比亚迪概念;新能源汽车;专精特新;融资融券;沪股通,17,603786
301133.SZ,12,人形机器人;毫米波雷达;小米汽车;碳纤维;特斯拉概念;比亚迪概念;无人机;新能源汽车;华为汽车;长安汽车概念;百度概念;融资融券,33,301133
688393.SH,5,腾讯概念;人工智能;肝炎概念;华为概念;融资融券,17,688393
920656.BJ,2,融资融券;宠物经济,151,920656
300224.SZ,12,稀土永磁;小金属概念;人形机器人;低空经济;机器人概念;消费电子概念;新能源汽车;2025年报预增;高压快充;家用电器;深股通;融资融券,33,300224
603486.SH,10,家用电器;智能家居;机器人概念;语音技术;人工智能;华为概念;2025年报预增;数据中心;融资融券;沪股通,17,603486
002999.SZ,12,农业种植;供销社;粮食概念;乡村振兴;化肥;农机;智能物流;数字乡村;数字经济;低空经济;2025年报预增;无人机,33,002999
300527.SZ,13,中船系;ST板块;军民融合;军工;机器人概念;核污染防治;国企改革;新型工业化;央企国企改革;人工智能;海工装备;核电;2025年报预增,33,300527
002663.SZ,12,横琴新区;新型城镇化;PPP概念;养老概念;污水处理;粤港澳大湾区;网红经济;石墨烯;互联网金融;区块链;文化传媒概念;抖音概念(字节概念),33,002663
688051.SH,23,数据安全;华为鲲鹏;智慧政务;数据要素;区块链;物联网;智慧城市;数据确权;AI智能体;人工智能;虚拟数字人;量子科技;华为概念;DeepSeek概念;PM2.5;算力租赁;东数西算(算力);传感器;商业航天;数据中心;碳中和;碳交易;融资融券,17,688051
603501.SH,21,MCU芯片;汽车芯片;中芯国际概念;无线耳机;汽车电子;AI眼镜;芯片概念;传感器;小米概念;无人驾驶;消费电子概念;机器视觉;英伟达概念;OLED;华为手机;人民币贬值受益;华为概念;医疗器械概念;同花顺漂亮100;融资融券;沪股通,17,603501
300789.SZ,22,机器视觉;车联网(车路协同);新型工业化;物联网;虚拟现实;机器人概念;智慧城市;专精特新;职业教育;无人机;人工智能;DeepSeek概念;高铁;AI智能体;高端装备;多模态AI;一带一路;西部大开发;智能电网;雅下水电概念;钒电池;小金属概念,33,300789
002952.SZ,13,电子纸;智能家居;家用电器;虚拟现实;充电桩;柔性屏(折叠屏);人民币贬值受益;汽车电子;智能穿戴;消费电子概念;数字经济;新能源汽车;数字货币,33,002952
300785.SZ,26,快手概念;Sora概念(文生视频);拼多多概念;AI语料;智谱AI;AIGC概念;ChatGPT概念;多模态AI;AI智能体;AI应用;抖音概念(字节概念);NFT概念;阿里巴巴概念;数据要素;腾讯概念;百度概念;鸿蒙概念;电子竞技;DeepSeek概念;人工智能;同花顺新质50;华为概念;京津冀一体化;小米概念;苹果概念;深股通,33,300785
920526.BJ,4,融资融券;芯片概念;专精特新;PCB概念,151,920526
300550.SZ,9,家庭医生;腾讯概念;鸿蒙概念;区块链;人工智能;云计算;DeepSeek概念;智能医疗;AI应用,33,300550
300752.SZ,14,MicroLED概念;MiniLED;MR(混合现实);虚拟现实;AI眼镜;智能穿戴;量子科技;消费电子概念;汽车电子;小米概念;华为概念;小米汽车;比亚迪概念;粤港澳大湾区,33,300752
688093.SH,9,苹果概念;OLED;消费电子概念;新能源汽车;专精特新;华为概念;回购增持再贷款概念;沪股通;融资融券,17,688093
000955.SZ,8,海南自贸区;自由贸易港;创投;民营医院;三胎概念;医药电商;医疗器械概念;军民融合,33,000955
300746.SZ,15,装配式建筑;建筑节能;新型城镇化;水利;智慧城市;垃圾分类;机器人概念;污水处理;无人驾驶;数字经济;数据要素;DeepSeek概念;氢能源;天然气;股权转让(并购重组),33,300746
002255.SZ,13,可控核聚变;核电;高端装备;芯片概念;第三代半导体;充电桩;光伏概念;氢能源;绿色电力;固废处理;污水处理;融资融券;深股通,33,002255
688008.SH,11,存储芯片;中芯国际概念;2025年报预增;芯片概念;消费电子概念;数据中心;人民币贬值受益;人工智能;数据安全;沪股通;融资融券,17,688008
920871.BJ,10,消费电子概念;无人机;数据中心;3D打印;锂电池概念;风电;融资融券;海工装备;固态电池;军工,151,920871
