code,股票代码,market_code,所属同花顺行业
600004,600004.SH,17,交通运输-机场航运-机场
600508,600508.SH,17,煤炭-煤炭开采加工-煤炭开采
300256,300256.SZ,33,汽车-汽车服务及其他-其他运输设备
300504,300504.SZ,33,通信-通信设备-通信终端及配件
920339,920339.BJ,151,电子-光学光电子-LED
000056,000056.SZ,33,商贸零售-零售-商业物业经营
601811,601811.SH,17,传媒-文化传媒-出版
002423,002423.SZ,33,非银金融-多元金融-多元金融Ⅲ
002339,002339.SZ,33,电力设备-电网设备-电气自控设备
600605,600605.SH,17,商贸零售-零售-商业物业经营
300549,300549.SZ,33,机械设备-专用设备-其他专用设备
601117,601117.SH,17,建筑装饰-建筑装饰-专业工程
603517,603517.SH,22,食品饮料-食品加工制造-休闲食品
002983,002983.SZ,33,电子-光学光电子-LED
601368,601368.SH,17,环保-环境治理-水务及水治理
920121,920121.BJ,151,轻工制造-包装印刷-包装
301580,301580.SZ,33,医药生物-医疗器械-医疗耗材
300536,300536.SZ,33,计算机-IT服务-IT服务Ⅲ
920260,920260.BJ,151,机械设备-自动化设备-其他自动化设备
920304,920304.BJ,151,基础化工-化学原料-其他化学原料
603381,603381.SH,17,电力设备-光伏设备-光伏辅材
920068,920068.BJ,151,有色金属-小金属-其他小金属
603528,603528.SH,17,计算机-软件开发-垂直应用软件
920266,920266.BJ,151,医药生物-中药-中药Ⅲ
002458,002458.SZ,33,农林牧渔-养殖业-肉鸡养殖
301590,301590.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
603323,603323.SH,17,银行-银行-农商行
920278,920278.BJ,151,医药生物-医疗器械-医疗设备
002544,002544.SZ,33,通信-通信服务-通信工程及服务
000881,000881.SZ,33,基础化工-化学制品-其他化学制品
601008,601008.SH,17,交通运输-港口航运-港口
002670,002670.SZ,33,非银金融-证券-证券Ⅲ
603706,603706.SH,17,公用事业-燃气-燃气Ⅲ
000729,000729.SZ,33,食品饮料-饮料制造-啤酒
001236,001236.SZ,33,非银金融-多元金融-多元金融Ⅲ
600583,600583.SH,17,石油石化-油气开采及服务-油服工程
000999,000999.SZ,33,医药生物-中药-中药Ⅲ
301002,301002.SZ,33,电子-光学光电子-LED
603615,603615.SH,17,轻工制造-家居用品-其他家居用品
600202,600202.SH,17,机械设备-通用设备-制冷空调设备
688239,688239.SH,17,国防军工-军工装备-航空装备
605158,605158.SH,17,有色金属-金属新材料-其他金属新材料
003000,003000.SZ,33,食品饮料-食品加工制造-休闲食品
300514,300514.SZ,33,电力设备-电网设备-电气自控设备
600782,600782.SH,17,钢铁-钢铁-普钢
300939,300939.SZ,33,电子-光学光电子-面板
002200,002200.SZ,33,建筑装饰-建筑装饰-装饰园林
002353,002353.SZ,33,机械设备-专用设备-能源及重型设备
920027,920027.BJ,151,机械设备-轨交设备-轨交设备Ⅲ
000885,000885.SZ,33,环保-环境治理-固废治理
002159,002159.SZ,33,社会服务-旅游及酒店-自然景点
605500,605500.SH,17,轻工制造-造纸-造纸Ⅲ
603336,603336.SH,17,农林牧渔-种植业与林业-其他种植业
920237,920237.BJ,151,电力设备-电池-锂电池
603596,603596.SH,17,汽车-汽车零部件-底盘与发动机系统
688167,688167.SH,17,电子-半导体-分立器件
000518,000518.SZ,33,医药生物-生物制品-其他生物制品
601500,601500.SH,17,汽车-汽车零部件-轮胎轮毂
600455,600455.SH,17,社会服务-教育-教育Ⅲ
300397,300397.SZ,33,国防军工-军工电子-军工电子Ⅲ
688712,688712.SH,17,医药生物-医疗器械-医疗耗材
000530,000530.SZ,33,机械设备-通用设备-制冷空调设备
603861,603861.SH,17,电力设备-电网设备-输变电设备
600000,600000.SH,17,银行-银行-股份制银行
603357,603357.SH,17,建筑装饰-建筑装饰-工程咨询服务
300182,300182.SZ,33,传媒-影视院线-影视院线Ⅲ
002958,002958.SZ,33,银行-银行-农商行
301061,301061.SZ,33,轻工制造-家居用品-成品家居
601163,601163.SH,17,汽车-汽车零部件-轮胎轮毂
600269,600269.SH,17,交通运输-公路铁路运输-高速公路
920553,920553.BJ,151,机械设备-专用设备-印刷包装机械
000586,000586.SZ,33,通信-通信设备-通信线缆及配套
688689,688689.SH,17,电子-半导体-分立器件
920098,920098.BJ,151,基础化工-橡胶制品-其他橡胶制品
603169,603169.SH,17,机械设备-专用设备-能源及重型设备
600885,600885.SH,17,电力设备-电网设备-输变电设备
600313,600313.SH,17,农林牧渔-种植业与林业-种子生产
600243,600243.SH,22,机械设备-通用设备-其他通用设备
688010,688010.SH,17,电子-光学光电子-光学元件
000803,000803.SZ,33,环保-环境治理-固废治理
600482,600482.SH,17,电力设备-其他电源设备-其他电源设备Ⅲ
688177,688177.SH,17,医药生物-生物制品-其他生物制品
601882,601882.SH,17,机械设备-通用设备-机床工具
002438,002438.SZ,33,机械设备-通用设备-金属制品
603128,603128.SH,17,交通运输-物流-物流Ⅲ
600506,600506.SH,17,石油石化-石油加工贸易-石油加工
688818,688818.SH,17,国防军工-军工装备-航天装备
920510,920510.BJ,151,机械设备-通用设备-金属制品
688170,688170.SH,17,机械设备-自动化设备-激光设备
688147,688147.SH,17,电子-半导体-半导体设备
301082,301082.SZ,33,电力设备-电网设备-线缆部件及其他
301359,301359.SZ,33,电子-其他电子-其他电子Ⅲ
603689,603689.SH,17,公用事业-燃气-燃气Ⅲ
300909,300909.SZ,33,电子-光学光电子-面板
603049,603049.SH,17,汽车-汽车零部件-轮胎轮毂
600968,600968.SH,17,石油石化-油气开采及服务-油服工程
300772,300772.SZ,33,电力设备-风电设备-风电整机
301133,301133.SZ,33,汽车-汽车零部件-车身附件及饰件
000333,000333.SZ,33,家用电器-白色家电-空调
603396,603396.SH,17,电力设备-光伏设备-光伏加工设备
920011,920011.BJ,151,电力设备-电机-电机Ⅲ
000656,000656.SZ,33,房地产-房地产-住宅开发
601900,601900.SH,17,传媒-文化传媒-出版
000089,000089.SZ,33,交通运输-机场航运-机场
600219,600219.SH,17,有色金属-工业金属-铝
603063,603063.SH,17,电力设备-风电设备-风电零部件
002507,002507.SZ,33,食品饮料-食品加工制造-调味发酵品
688071,688071.SH,17,机械设备-专用设备-其他专用设备
920039,920039.BJ,151,社会服务-其他社会服务-专业服务
002745,002745.SZ,33,电子-光学光电子-LED
002409,002409.SZ,33,电子-半导体-半导体材料
600143,600143.SH,17,基础化工-塑料制品-改性塑料
601799,601799.SH,17,汽车-汽车零部件-车身附件及饰件
300191,300191.SZ,33,石油石化-油气开采及服务-油气开采
603031,603031.SH,17,电力设备-电池-其他电池
920547,920547.BJ,151,医药生物-化学制药-原料药
603261,603261.SH,22,国防军工-军工装备-航空装备
002077,002077.SZ,33,电子-半导体-集成电路封测
603356,603356.SH,17,机械设备-专用设备-楼宇设备
600989,600989.SH,17,基础化工-化学原料-煤化工
301026,301026.SZ,33,有色金属-小金属-其他小金属
688190,688190.SH,17,有色金属-金属新材料-其他金属新材料
300527,300527.SZ,33,国防军工-军工装备-地面兵装
300476,300476.SZ,33,电子-元件-印制电路板
300698,300698.SZ,33,通信-通信设备-通信网络设备及器件
603026,603026.SH,17,电力设备-电池-电池化学品
002701,002701.SZ,33,轻工制造-包装印刷-包装
600892,600892.SH,22,传媒-游戏-游戏Ⅲ
920806,920806.BJ,151,计算机-IT服务-IT服务Ⅲ
603150,603150.SH,17,家用电器-白色家电-家电零部件
001914,001914.SZ,33,房地产-房地产-房地产服务
603728,603728.SH,17,电力设备-电机-电机Ⅲ
300155,300155.SZ,33,计算机-计算机设备-安防设备
600917,600917.SH,17,公用事业-燃气-燃气Ⅲ
603299,603299.SH,17,基础化工-化学原料-无机盐
920078,920078.BJ,151,有色金属-金属新材料-其他金属新材料
601808,601808.SH,17,石油石化-油气开采及服务-油服工程
300293,300293.SZ,33,机械设备-专用设备-其他专用设备
002836,002836.SZ,33,轻工制造-包装印刷-包装
300370,300370.SZ,33,机械设备-通用设备-仪器仪表
002024,002024.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
600308,600308.SH,17,轻工制造-造纸-造纸Ⅲ
688020,688020.SH,17,电子-电子化学品-电子化学品Ⅲ
688612,688612.SH,17,汽车-汽车零部件-汽车电子电气系统
300554,300554.SZ,33,机械设备-通用设备-磨具磨料
002334,002334.SZ,33,机械设备-自动化设备-工控设备
002719,002719.SZ,33,食品饮料-食品加工制造-休闲食品
003025,003025.SZ,33,机械设备-通用设备-机床工具
000708,000708.SZ,33,钢铁-钢铁-特钢
300771,300771.SZ,33,计算机-计算机设备-其他计算机设备
600035,600035.SH,17,交通运输-公路铁路运输-高速公路
603080,603080.SH,17,公用事业-燃气-燃气Ⅲ
688455,688455.SH,17,机械设备-通用设备-其他通用设备
002570,002570.SZ,33,食品饮料-饮料制造-乳品
920932,920932.BJ,151,计算机-软件开发-垂直应用软件
300686,300686.SZ,33,电子-消费电子-消费电子零部件及组装
688690,688690.SH,17,医药生物-化学制药-原料药
300913,300913.SZ,33,通信-通信设备-通信线缆及配套
600155,600155.SH,17,非银金融-证券-证券Ⅲ
688009,688009.SH,17,机械设备-轨交设备-轨交设备Ⅲ
920195,920195.BJ,151,汽车-汽车零部件-底盘与发动机系统
688428,688428.SH,17,医药生物-生物制品-其他生物制品
300212,300212.SZ,33,计算机-IT服务-IT服务Ⅲ
002853,002853.SZ,33,轻工制造-家居用品-定制家居
002332,002332.SZ,33,医药生物-化学制药-化学制剂
603915,603915.SH,17,机械设备-通用设备-金属制品
603213,603213.SH,17,基础化工-化学原料-氯碱
001356,001356.SZ,33,轻工制造-家居用品-其他家居用品
601528,601528.SH,17,银行-银行-农商行
301180,301180.SZ,33,电子-消费电子-消费电子零部件及组装
002276,002276.SZ,33,电力设备-电网设备-线缆部件及其他
920057,920057.BJ,151,建筑装饰-建筑装饰-专业工程
688305,688305.SH,17,机械设备-通用设备-机床工具
600305,600305.SH,17,食品饮料-食品加工制造-调味发酵品
002516,002516.SZ,33,汽车-汽车零部件-车身附件及饰件
600969,600969.SH,17,公用事业-电力-电能综合服务
301219,301219.SZ,33,有色金属-能源金属-钴
920180,920180.BJ,151,医药生物-医疗器械-医疗耗材
688259,688259.SH,17,电子-半导体-数字芯片设计
002424,002424.SZ,33,医药生物-中药-中药Ⅲ
300558,300558.SZ,33,医药生物-化学制药-化学制剂
002713,002713.SZ,33,建筑装饰-建筑装饰-装饰园林
688512,688512.SH,17,电子-半导体-模拟芯片设计
300671,300671.SZ,33,电子-半导体-模拟芯片设计
600009,600009.SH,17,交通运输-机场航运-机场
301551,301551.SZ,33,传媒-文化传媒-电视广播
300784,300784.SZ,33,电子-消费电子-消费电子零部件及组装
300093,300093.SZ,33,电力设备-光伏设备-光伏电池组件
920112,920112.BJ,151,机械设备-专用设备-其他专用设备
601083,601083.SH,17,交通运输-港口航运-航运
000802,000802.SZ,33,传媒-影视院线-影视院线Ⅲ
603288,603288.SH,17,食品饮料-食品加工制造-调味发酵品
603429,603429.SH,22,轻工制造-包装印刷-包装
600489,600489.SH,17,有色金属-贵金属-贵金属Ⅲ
300355,300355.SZ,33,环保-环境治理-综合环境治理
688711,688711.SH,17,电子-半导体-分立器件
603102,603102.SH,17,食品饮料-食品加工制造-其他食品
000683,000683.SZ,33,基础化工-化学原料-纯碱
688728,688728.SH,17,电子-半导体-数字芯片设计
600655,600655.SH,17,商贸零售-零售-商业物业经营
920926,920926.BJ,151,家用电器-小家电-小家电Ⅲ
600784,600784.SH,17,基础化工-化学原料-无机盐
002766,002766.SZ,33,汽车-汽车零部件-汽车电子电气系统
002363,002363.SZ,33,汽车-汽车零部件-底盘与发动机系统
600783,600783.SH,17,非银金融-多元金融-多元金融Ⅲ
603567,603567.SH,17,医药生物-中药-中药Ⅲ
603817,603817.SH,17,环保-环境治理-水务及水治理
920855,920855.BJ,151,机械设备-通用设备-其他通用设备
600038,600038.SH,17,国防军工-军工装备-航空装备
600106,600106.SH,17,交通运输-公路铁路运输-高速公路
600326,600326.SH,17,建筑材料-建筑材料-水泥
002031,002031.SZ,33,机械设备-专用设备-其他专用设备
600216,600216.SH,17,医药生物-化学制药-原料药
600420,600420.SH,17,医药生物-化学制药-化学制剂
300670,300670.SZ,33,电力设备-电网设备-输变电设备
000877,000877.SZ,33,建筑材料-建筑材料-水泥
300077,300077.SZ,33,电子-半导体-数字芯片设计
600539,600539.SH,17,商贸零售-互联网电商-互联网电商Ⅲ
688249,688249.SH,17,电子-半导体-集成电路制造
600252,600252.SH,17,医药生物-中药-中药Ⅲ
600300,600300.SH,17,食品饮料-饮料制造-软饮料
301596,301596.SZ,33,机械设备-通用设备-其他通用设备
920693,920693.BJ,151,机械设备-通用设备-金属制品
605018,605018.SH,17,汽车-汽车零部件-其他汽车零部件
920608,920608.BJ,151,机械设备-专用设备-农用机械
600169,600169.SH,22,机械设备-专用设备-能源及重型设备
600854,600854.SH,17,家用电器-白色家电-空调
300304,300304.SZ,33,汽车-汽车零部件-汽车电子电气系统
688339,688339.SH,17,电力设备-电池-其他电池
688548,688548.SH,17,电子-电子化学品-电子化学品Ⅲ
603195,603195.SH,17,轻工制造-家居用品-其他家居用品
002454,002454.SZ,33,汽车-汽车零部件-汽车电子电气系统
603983,603983.SH,17,美容护理-美容护理-化妆品
600301,600301.SH,17,有色金属-小金属-其他小金属
300134,300134.SZ,33,通信-通信设备-通信网络设备及器件
301210,301210.SZ,33,电力设备-电池-锂电池
920101,920101.BJ,151,机械设备-工程机械-工程机械Ⅲ
601600,601600.SH,17,有色金属-工业金属-铝
000932,000932.SZ,33,钢铁-钢铁-普钢
688722,688722.SH,17,基础化工-化学纤维-其他纤维
000678,000678.SZ,33,汽车-汽车零部件-底盘与发动机系统
001360,001360.SZ,33,机械设备-专用设备-能源及重型设备
002586,002586.SZ,33,建筑装饰-建筑装饰-基础建设
301151,301151.SZ,33,机械设备-通用设备-金属制品
600460,600460.SH,17,电子-半导体-模拟芯片设计
603650,603650.SH,17,基础化工-橡胶制品-其他橡胶制品
605099,605099.SH,17,轻工制造-家居用品-其他家居用品
920370,920370.BJ,151,环保-环境治理-固废治理
920768,920768.BJ,151,家用电器-白色家电-家电零部件
603124,603124.SH,17,有色金属-金属新材料-其他金属新材料
002653,002653.SZ,33,医药生物-化学制药-化学制剂
920351,920351.BJ,151,交通运输-物流-物流Ⅲ
603350,603350.SH,17,电力设备-电机-电机Ⅲ
002922,002922.SZ,33,电子-其他电子-其他电子Ⅲ
300774,300774.SZ,33,环保-环境治理-水务及水治理
300531,300531.SZ,33,计算机-计算机设备-其他计算机设备
600970,600970.SH,17,建筑装饰-建筑装饰-专业工程
001324,001324.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
603628,603628.SH,17,电力设备-光伏设备-光伏辅材
600717,600717.SH,17,交通运输-港口航运-港口
603912,603912.SH,17,机械设备-通用设备-制冷空调设备
600360,600360.SH,22,电子-半导体-分立器件
002033,002033.SZ,33,社会服务-旅游及酒店-自然景点
002075,002075.SZ,33,钢铁-钢铁-特钢
603839,603839.SH,17,纺织服饰-服装家纺-服装
600248,600248.SH,17,建筑装饰-建筑装饰-房屋建设
300219,300219.SZ,33,电子-光学光电子-LED
002905,002905.SZ,33,传媒-影视院线-影视院线Ⅲ
600619,600619.SH,17,家用电器-白色家电-家电零部件
603707,603707.SH,17,医药生物-化学制药-化学制剂
600577,600577.SH,17,电力设备-电网设备-线缆部件及其他
688518,688518.SH,17,机械设备-自动化设备-激光设备
601086,601086.SH,17,商贸零售-零售-百货零售
003015,003015.SZ,33,电子-光学光电子-光学元件
603215,603215.SH,17,家用电器-小家电-小家电Ⅲ
