code,market_code,股票代码,所属同花顺行业
600232,17,600232.SH,纺织服饰-纺织制造-其他纺织
600658,17,600658.SH,房地产-房地产-产业地产
300120,33,300120.SZ,电子-光学光电子-面板
603296,17,603296.SH,电子-消费电子-消费电子零部件及组装
603676,17,603676.SH,医药生物-化学制药-化学制剂
002886,33,002886.SZ,基础化工-塑料制品-改性塑料
300733,33,300733.SZ,汽车-汽车零部件-底盘与发动机系统
002696,33,002696.SZ,农林牧渔-农产品加工-水产饲料
002753,33,002753.SZ,基础化工-橡胶制品-炭黑
603095,17,603095.SH,机械设备-专用设备-纺织服装设备
603048,17,603048.SH,汽车-汽车零部件-车身附件及饰件
300593,33,300593.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
601665,17,601665.SH,银行-银行-城商行
600202,17,600202.SH,机械设备-通用设备-制冷空调设备
600727,17,600727.SH,基础化工-化学制品-其他化学制品
605090,17,605090.SH,公用事业-燃气-燃气Ⅲ
002538,33,002538.SZ,基础化工-农化制品-复合肥
600984,17,600984.SH,机械设备-工程机械-工程机械Ⅲ
688283,17,688283.SH,通信-通信设备-其他通信设备
300252,33,300252.SZ,国防军工-军工电子-军工电子Ⅲ
600448,17,600448.SH,纺织服饰-纺织制造-印染
002798,33,002798.SZ,轻工制造-家居用品-瓷砖地板
688332,17,688332.SH,电子-半导体-数字芯片设计
600742,17,600742.SH,汽车-汽车零部件-车身附件及饰件
603151,17,603151.SH,农林牧渔-农产品加工-畜禽饲料
605178,17,605178.SH,建筑装饰-建筑装饰-装饰园林
000955,33,000955.SZ,纺织服饰-纺织制造-其他纺织
600716,17,600716.SH,房地产-房地产-住宅开发
002577,33,002577.SZ,计算机-计算机设备-其他计算机设备
300500,33,300500.SZ,建筑装饰-建筑装饰-工程咨询服务
920971,151,920971.BJ,基础化工-非金属材料-非金属材料Ⅲ
301197,33,301197.SZ,机械设备-通用设备-仪器仪表
001226,33,001226.SZ,机械设备-工程机械-工程机械Ⅲ
600423,22,600423.SH,基础化工-化学原料-其他化学原料
688132,17,688132.SH,国防军工-军工电子-军工电子Ⅲ
002772,33,002772.SZ,农林牧渔-种植业与林业-其他种植业
600239,22,600239.SH,商贸零售-零售-商业物业经营
301113,33,301113.SZ,轻工制造-家居用品-其他家居用品
301590,33,301590.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
300213,33,300213.SZ,通信-通信设备-其他通信设备
600989,17,600989.SH,基础化工-化学原料-煤化工
605138,17,605138.SH,纺织服饰-服装家纺-服装
600538,17,600538.SH,医药生物-医疗器械-体外诊断
002350,33,002350.SZ,电力设备-电网设备-输变电设备
000701,33,000701.SZ,商贸零售-贸易-贸易Ⅲ
002314,33,002314.SZ,房地产-房地产-住宅开发
920726,151,920726.BJ,食品饮料-食品加工制造-调味发酵品
603968,17,603968.SH,基础化工-化学制品-食品及饲料添加剂
300692,33,300692.SZ,环保-环境治理-水务及水治理
002148,33,002148.SZ,通信-通信服务-通信应用增值服务
002715,33,002715.SZ,汽车-汽车零部件-底盘与发动机系统
688786,17,688786.SH,有色金属-金属新材料-磁性材料
688528,17,688528.SH,机械设备-通用设备-仪器仪表
002694,33,002694.SZ,建筑材料-建筑材料-管材
300304,33,300304.SZ,汽车-汽车零部件-汽车电子电气系统
603407,17,603407.SH,有色金属-小金属-其他小金属
002790,33,002790.SZ,轻工制造-家居用品-其他家居用品
002883,33,002883.SZ,建筑装饰-建筑装饰-工程咨询服务
000697,33,000697.SZ,国防军工-军工装备-航空装备
600735,22,600735.SH,纺织服饰-服装家纺-饰品
600136,22,600136.SH,房地产-房地产-房地产服务
300583,33,300583.SZ,医药生物-化学制药-原料药
000554,33,000554.SZ,石油石化-石油加工贸易-油品石化贸易
300931,33,300931.SZ,机械设备-专用设备-楼宇设备
301489,33,301489.SZ,电子-电子化学品-电子化学品Ⅲ
301091,33,301091.SZ,建筑装饰-建筑装饰-工程咨询服务
603320,17,603320.SH,电力设备-电机-电机Ⅲ
688638,17,688638.SH,电力设备-电池-锂电专用设备
000926,33,000926.SZ,房地产-房地产-住宅开发
002962,33,002962.SZ,电子-光学光电子-光学元件
301687,33,301687.SZ,基础化工-塑料制品-膜材料
002463,33,002463.SZ,电子-元件-印制电路板
688690,17,688690.SH,医药生物-化学制药-原料药
688426,17,688426.SH,医药生物-医疗器械-体外诊断
603332,17,603332.SH,基础化工-化学纤维-涤纶
688221,17,688221.SH,医药生物-化学制药-化学制剂
002199,33,002199.SZ,电子-元件-被动元件
300727,33,300727.SZ,基础化工-化学制品-有机硅
002916,33,002916.SZ,电子-元件-印制电路板
301006,33,301006.SZ,机械设备-通用设备-仪器仪表
603291,17,603291.SH,环保-环境治理-水务及水治理
688019,17,688019.SH,电子-电子化学品-电子化学品Ⅲ
688418,17,688418.SH,通信-通信设备-其他通信设备
300796,33,300796.SZ,基础化工-农化制品-农药
920271,151,920271.BJ,汽车-汽车零部件-底盘与发动机系统
002933,33,002933.SZ,国防军工-军工装备-航空装备
002635,33,002635.SZ,电子-消费电子-消费电子零部件及组装
600773,17,600773.SH,房地产-房地产-住宅开发
688335,17,688335.SH,环保-环保设备-环保设备Ⅲ
001286,33,001286.SZ,公用事业-电力-火电
300478,33,300478.SZ,基础化工-塑料制品-改性塑料
688025,17,688025.SH,机械设备-自动化设备-激光设备
000911,33,000911.SZ,农林牧渔-农产品加工-其他农产品加工
300582,33,300582.SZ,电子-光学光电子-LED
000504,33,000504.SZ,医药生物-医疗服务-其他医疗服务
688597,17,688597.SH,电力设备-电网设备-电气自控设备
300955,33,300955.SZ,美容护理-美容护理-化妆品
920191,151,920191.BJ,建筑材料-建筑材料-耐火材料
603385,17,603385.SH,轻工制造-家居用品-其他家居用品
301666,33,301666.SZ,电子-半导体-数字芯片设计
002918,33,002918.SZ,轻工制造-家居用品-瓷砖地板
920078,151,920078.BJ,有色金属-金属新材料-其他金属新材料
000609,33,000609.SZ,房地产-房地产-住宅开发
001238,33,001238.SZ,轻工制造-家居用品-其他家居用品
002976,33,002976.SZ,汽车-汽车零部件-其他汽车零部件
300032,33,300032.SZ,电子-消费电子-消费电子零部件及组装
688190,17,688190.SH,有色金属-金属新材料-其他金属新材料
300960,33,300960.SZ,机械设备-轨交设备-轨交设备Ⅲ
002930,33,002930.SZ,交通运输-物流-物流Ⅲ
000717,33,000717.SZ,钢铁-钢铁-普钢
603499,17,603499.SH,轻工制造-包装印刷-包装
920029,151,920029.BJ,电力设备-电网设备-电气自控设备
301515,33,301515.SZ,医药生物-医疗器械-医疗设备
603113,17,603113.SH,基础化工-化学原料-其他化学原料
600346,17,600346.SH,石油石化-石油加工贸易-石油加工
300823,33,300823.SZ,机械设备-专用设备-其他专用设备
301225,33,301225.SZ,汽车-汽车零部件-底盘与发动机系统
002164,33,002164.SZ,机械设备-通用设备-金属制品
002733,33,002733.SZ,电力设备-电池-其他电池
920642,151,920642.BJ,国防军工-军工装备-航空装备
002484,33,002484.SZ,电子-元件-被动元件
688269,17,688269.SH,基础化工-化学制品-其他化学制品
301390,33,301390.SZ,建筑装饰-建筑装饰-工程咨询服务
603703,17,603703.SH,电子-光学光电子-面板
600768,17,600768.SH,电力设备-电网设备-输变电设备
002637,33,002637.SZ,基础化工-化学制品-其他化学制品
301098,33,301098.SZ,建筑装饰-建筑装饰-装饰园林
002671,33,002671.SZ,建筑材料-建筑材料-水泥
002057,33,002057.SZ,社会服务-其他社会服务-专业服务
002743,33,002743.SZ,建筑装饰-建筑装饰-专业工程
002240,33,002240.SZ,有色金属-能源金属-锂
688695,17,688695.SH,计算机-软件开发-横向通用软件
300668,33,300668.SZ,社会服务-其他社会服务-专业服务
600180,22,600180.SH,交通运输-物流-物流Ⅲ
000619,33,000619.SZ,建筑材料-建筑材料-其他建材
605001,17,605001.SH,机械设备-轨交设备-轨交设备Ⅲ
600919,17,600919.SH,银行-银行-城商行
603310,17,603310.SH,基础化工-化学制品-氟化工
000590,33,000590.SZ,医药生物-中药-中药Ⅲ
002374,33,002374.SZ,轻工制造-包装印刷-包装
001234,33,001234.SZ,纺织服饰-服装家纺-服装
688416,17,688416.SH,电子-半导体-数字芯片设计
300940,33,300940.SZ,电子-光学光电子-LED
603185,17,603185.SH,电力设备-光伏设备-硅料硅片
002149,33,002149.SZ,有色金属-小金属-其他小金属
002873,33,002873.SZ,医药生物-中药-中药Ⅲ
000020,33,000020.SZ,电子-光学光电子-面板
920206,151,920206.BJ,基础化工-化学制品-涂料油墨
688728,17,688728.SH,电子-半导体-数字芯片设计
300995,33,300995.SZ,基础化工-塑料制品-改性塑料
300503,33,300503.SZ,机械设备-通用设备-其他通用设备
002578,33,002578.SZ,有色金属-工业金属-铝
600149,17,600149.SH,公用事业-电力-热力
600157,17,600157.SH,公用事业-电力-火电
688523,17,688523.SH,国防军工-军工装备-航天装备
300614,33,300614.SZ,环保-环境治理-固废治理
002311,33,002311.SZ,农林牧渔-农产品加工-水产饲料
002365,33,002365.SZ,医药生物-化学制药-原料药
300549,33,300549.SZ,机械设备-专用设备-其他专用设备
688249,17,688249.SH,电子-半导体-集成电路制造
603408,17,603408.SH,轻工制造-家居用品-其他家居用品
002917,33,002917.SZ,基础化工-化学制品-民爆用品
603188,17,603188.SH,基础化工-化学制品-纺织化学用品
600506,17,600506.SH,石油石化-石油加工贸易-石油加工
300784,33,300784.SZ,电子-消费电子-消费电子零部件及组装
002535,33,002535.SZ,机械设备-专用设备-能源及重型设备
301068,33,301068.SZ,环保-环境治理-固废治理
600708,17,600708.SH,房地产-房地产-住宅开发
002398,33,002398.SZ,建筑材料-建筑材料-其他建材
301355,33,301355.SZ,轻工制造-包装印刷-包装
603131,17,603131.SH,机械设备-通用设备-其他通用设备
300700,33,300700.SZ,机械设备-通用设备-磨具磨料
688582,17,688582.SH,电子-半导体-模拟芯片设计
002999,33,002999.SZ,基础化工-农化制品-复合肥
000850,33,000850.SZ,纺织服饰-纺织制造-棉纺
603797,17,603797.SH,环保-环境治理-水务及水治理
300579,33,300579.SZ,计算机-软件开发-横向通用软件
301102,33,301102.SZ,传媒-文化传媒-广告营销
301290,33,301290.SZ,医药生物-医疗器械-医疗耗材
000789,33,000789.SZ,建筑材料-建筑材料-水泥
002768,33,002768.SZ,基础化工-塑料制品-改性塑料
301186,33,301186.SZ,汽车-汽车零部件-其他汽车零部件
603082,17,603082.SH,机械设备-通用设备-其他通用设备
688811,17,688811.SH,有色金属-金属新材料-其他金属新材料
603180,17,603180.SH,轻工制造-家居用品-定制家居
300150,33,300150.SZ,计算机-IT服务-IT服务Ⅲ
601952,17,601952.SH,农林牧渔-种植业与林业-粮食种植
002795,33,002795.SZ,机械设备-通用设备-金属制品
002201,33,002201.SZ,建筑材料-建筑材料-玻璃玻纤
001215,33,001215.SZ,食品饮料-食品加工制造-预加工食品
600613,17,600613.SH,医药生物-化学制药-化学制剂
600783,17,600783.SH,非银金融-多元金融-多元金融Ⅲ
600987,17,600987.SH,纺织服饰-纺织制造-印染
603075,17,603075.SH,家用电器-白色家电-家电零部件
688023,17,688023.SH,计算机-软件开发-横向通用软件
600860,17,600860.SH,机械设备-通用设备-金属制品
688636,17,688636.SH,国防军工-军工电子-军工电子Ⅲ
300980,33,300980.SZ,基础化工-塑料制品-其他塑料制品
688592,17,688592.SH,通信-通信设备-通信终端及配件
301295,33,301295.SZ,电力设备-电网设备-输变电设备
000782,33,000782.SZ,基础化工-化学纤维-其他纤维
000042,33,000042.SZ,房地产-房地产-住宅开发
002469,33,002469.SZ,基础化工-化学原料-其他化学原料
603757,17,603757.SH,机械设备-通用设备-其他通用设备
002386,33,002386.SZ,基础化工-化学原料-氯碱
688203,17,688203.SH,基础化工-塑料制品-改性塑料
603045,17,603045.SH,电力设备-电网设备-输变电设备
301508,33,301508.SZ,社会服务-其他社会服务-专业服务
603223,17,603223.SH,石油石化-石油加工贸易-油品石化贸易
002245,33,002245.SZ,电力设备-电池-锂电池
002719,33,002719.SZ,食品饮料-食品加工制造-休闲食品
600800,17,600800.SH,石油石化-石油加工贸易-石油加工
301548,33,301548.SZ,机械设备-通用设备-金属制品
603238,17,603238.SH,纺织服饰-纺织制造-其他纺织
605158,17,605158.SH,有色金属-金属新材料-其他金属新材料
688365,17,688365.SH,计算机-IT服务-IT服务Ⅲ
920526,151,920526.BJ,电子-半导体-半导体材料
600348,17,600348.SH,煤炭-煤炭开采加工-煤炭开采
603488,17,603488.SH,国防军工-军工电子-军工电子Ⅲ
600588,17,600588.SH,计算机-软件开发-横向通用软件
300165,33,300165.SZ,机械设备-通用设备-仪器仪表
920608,151,920608.BJ,机械设备-专用设备-农用机械
603768,17,603768.SH,汽车-汽车零部件-其他汽车零部件
688759,17,688759.SH,医药生物-化学制药-化学制剂
002529,33,002529.SZ,机械设备-专用设备-其他专用设备
688196,17,688196.SH,基础化工-化学制品-其他化学制品
601899,17,601899.SH,有色金属-贵金属-贵金属Ⅲ
000751,33,000751.SZ,有色金属-工业金属-铅锌
300820,33,300820.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
301125,33,301125.SZ,机械设备-通用设备-其他通用设备
301395,33,301395.SZ,基础化工-塑料制品-合成树脂
600281,17,600281.SH,有色金属-小金属-其他小金属
603859,17,603859.SH,计算机-IT服务-IT服务Ⅲ
605166,17,605166.SH,基础化工-化学纤维-其他纤维
600961,17,600961.SH,有色金属-贵金属-贵金属Ⅲ
603956,17,603956.SH,机械设备-专用设备-其他专用设备
688331,17,688331.SH,医药生物-生物制品-其他生物制品
920050,151,920050.BJ,医药生物-医疗器械-医疗耗材
002377,33,002377.SZ,石油石化-石油加工贸易-石油加工
600358,17,600358.SH,食品饮料-饮料制造-软饮料
001277,33,001277.SZ,机械设备-专用设备-能源及重型设备
002679,33,002679.SZ,农林牧渔-种植业与林业-林业
300396,33,300396.SZ,医药生物-医疗器械-体外诊断
300891,33,300891.SZ,基础化工-化学原料-钛白粉
300840,33,300840.SZ,纺织服饰-服装家纺-服装
000910,33,000910.SZ,轻工制造-家居用品-瓷砖地板
002837,33,002837.SZ,机械设备-专用设备-其他专用设备
600425,17,600425.SH,建筑材料-建筑材料-水泥
000812,33,000812.SZ,轻工制造-包装印刷-包装
002224,33,002224.SZ,基础化工-橡胶制品-其他橡胶制品
920022,151,920022.BJ,汽车-汽车零部件-底盘与发动机系统
301106,33,301106.SZ,电子-光学光电子-面板
003009,33,003009.SZ,国防军工-军工装备-航天装备
688148,17,688148.SH,电力设备-电池-电池化学品
301036,33,301036.SZ,基础化工-化学制品-涂料油墨
600345,17,600345.SH,通信-通信设备-其他通信设备
002381,33,002381.SZ,基础化工-橡胶制品-其他橡胶制品
003010,33,003010.SZ,商贸零售-互联网电商-互联网电商Ⅲ
300399,33,300399.SZ,计算机-IT服务-IT服务Ⅲ
002371,33,002371.SZ,电子-半导体-半导体设备
300686,33,300686.SZ,电子-消费电子-消费电子零部件及组装
000803,33,000803.SZ,环保-环境治理-固废治理
002689,33,002689.SZ,机械设备-专用设备-楼宇设备
600988,17,600988.SH,有色金属-贵金属-贵金属Ⅲ
002092,33,002092.SZ,基础化工-化学原料-氯碱
601728,17,601728.SH,通信-通信服务-电信运营商
688787,17,688787.SH,计算机-IT服务-IT服务Ⅲ
601002,17,601002.SH,机械设备-通用设备-金属制品
