股票代码,market_code,code,所属同花顺行业
002297.SZ,33,002297,国防军工-军工装备-航空装备
603933.SH,17,603933,机械设备-自动化设备-工控设备
300907.SZ,33,300907,电力设备-电机-电机Ⅲ
301176.SZ,33,301176,电子-元件-印制电路板
600990.SH,17,600990,国防军工-军工电子-军工电子Ⅲ
688305.SH,17,688305,机械设备-通用设备-机床工具
300709.SZ,33,300709,电子-消费电子-消费电子零部件及组装
002043.SZ,33,002043,建筑材料-建筑材料-其他建材
300890.SZ,33,300890,电力设备-电池-电池化学品
603360.SH,17,603360,基础化工-农化制品-农药
002745.SZ,33,002745,电子-光学光电子-LED
600487.SH,17,600487,通信-通信设备-通信线缆及配套
002083.SZ,33,002083,纺织服饰-纺织制造-棉纺
002615.SZ,33,002615,轻工制造-家居用品-其他家居用品
300161.SZ,33,300161,机械设备-通用设备-机床工具
002429.SZ,33,002429,家用电器-黑色家电-彩电
002414.SZ,33,002414,国防军工-军工电子-军工电子Ⅲ
600843.SH,17,600843,机械设备-专用设备-纺织服装设备
300656.SZ,33,300656,电子-其他电子-其他电子Ⅲ
603601.SH,17,603601,建筑材料-建筑材料-玻璃玻纤
603200.SH,17,603200,环保-环境治理-水务及水治理
920779.BJ,151,920779,电力设备-电池-锂电专用设备
300351.SZ,33,300351,机械设备-轨交设备-轨交设备Ⅲ
301216.SZ,33,301216,基础化工-塑料制品-其他塑料制品
002553.SZ,33,002553,汽车-汽车零部件-底盘与发动机系统
301531.SZ,33,301531,有色金属-金属新材料-磁性材料
300481.SZ,33,300481,电子-电子化学品-电子化学品Ⅲ
603015.SH,17,603015,机械设备-自动化设备-工控设备
300385.SZ,33,300385,环保-环保设备-环保设备Ⅲ
002443.SZ,33,002443,钢铁-钢铁-特钢
920062.BJ,151,920062,电力设备-电网设备-输变电设备
603799.SH,17,603799,有色金属-能源金属-钴
605598.SH,17,605598,建筑装饰-建筑装饰-专业工程
002624.SZ,33,002624,传媒-游戏-游戏Ⅲ
688335.SH,17,688335,环保-环保设备-环保设备Ⅲ
688516.SH,17,688516,电力设备-光伏设备-光伏加工设备
600396.SH,17,600396,公用事业-电力-火电
000920.SZ,33,000920,基础化工-塑料制品-膜材料
920036.BJ,151,920036,计算机-计算机设备-安防设备
688388.SH,17,688388,电力设备-电池-锂电池
002366.SZ,33,002366,电力设备-其他电源设备-其他电源设备Ⅲ
002779.SZ,33,002779,机械设备-专用设备-农用机械
301199.SZ,33,301199,机械设备-自动化设备-机器人
688336.SH,17,688336,医药生物-生物制品-其他生物制品
300429.SZ,33,300429,电子-电子化学品-电子化学品Ⅲ
300930.SZ,33,300930,有色金属-金属新材料-其他金属新材料
600793.SH,17,600793,轻工制造-造纸-造纸Ⅲ
920015.BJ,151,920015,基础化工-化学制品-有机硅
688619.SH,17,688619,计算机-计算机设备-安防设备
301395.SZ,33,301395,基础化工-塑料制品-合成树脂
301093.SZ,33,301093,医药生物-医疗器械-医疗耗材
603936.SH,17,603936,电子-元件-印制电路板
600152.SH,17,600152,电力设备-电池-锂电池
002741.SZ,33,002741,电子-电子化学品-电子化学品Ⅲ
002158.SZ,33,002158,机械设备-通用设备-制冷空调设备
603717.SH,17,603717,农林牧渔-养殖业-生猪养殖
002970.SZ,33,002970,计算机-计算机设备-其他计算机设备
301190.SZ,33,301190,基础化工-化学原料-其他化学原料
601882.SH,17,601882,机械设备-通用设备-机床工具
000004.SZ,37,000004,计算机-软件开发-横向通用软件
002023.SZ,33,002023,国防军工-军工装备-航空装备
002962.SZ,33,002962,电子-光学光电子-光学元件
300694.SZ,33,300694,汽车-汽车零部件-底盘与发动机系统
688187.SH,17,688187,机械设备-轨交设备-轨交设备Ⅲ
002658.SZ,33,002658,环保-环保设备-环保设备Ⅲ
300939.SZ,33,300939,电子-光学光电子-面板
603201.SH,17,603201,机械设备-通用设备-其他通用设备
600113.SH,17,600113,商贸零售-零售-商业物业经营
300184.SZ,33,300184,电子-其他电子-其他电子Ⅲ
002342.SZ,33,002342,机械设备-通用设备-金属制品
600500.SH,17,600500,基础化工-化学制品-其他化学制品
301487.SZ,33,301487,电力设备-电池-电池化学品
688707.SH,17,688707,电力设备-电池-电池化学品
688382.SH,17,688382,医药生物-化学制药-化学制剂
002919.SZ,33,002919,传媒-游戏-游戏Ⅲ
300415.SZ,33,300415,机械设备-专用设备-其他专用设备
688021.SH,17,688021,汽车-汽车零部件-其他汽车零部件
300373.SZ,33,300373,电子-半导体-分立器件
002174.SZ,33,002174,传媒-游戏-游戏Ⅲ
002028.SZ,33,002028,电力设备-电网设备-输变电设备
600885.SH,17,600885,电力设备-电网设备-输变电设备
300877.SZ,33,300877,纺织服饰-纺织制造-其他纺织
603806.SH,17,603806,电力设备-光伏设备-光伏辅材
600522.SH,17,600522,通信-通信设备-通信线缆及配套
002255.SZ,33,002255,电力设备-其他电源设备-其他电源设备Ⅲ
300488.SZ,33,300488,机械设备-通用设备-金属制品
688079.SH,17,688079,电子-光学光电子-光学元件
688005.SH,17,688005,电力设备-电池-电池化学品
002657.SZ,33,002657,计算机-IT服务-IT服务Ⅲ
300779.SZ,33,300779,环保-环境治理-固废治理
920199.BJ,151,920199,家用电器-小家电-小家电Ⅲ
300952.SZ,33,300952,纺织服饰-服装家纺-鞋帽及其他
603063.SH,17,603063,电力设备-风电设备-风电零部件
002263.SZ,33,002263,基础化工-塑料制品-膜材料
688029.SH,17,688029,医药生物-医疗器械-医疗耗材
301522.SZ,33,301522,有色金属-金属新材料-其他金属新材料
688378.SH,17,688378,电子-电子化学品-电子化学品Ⅲ
300726.SZ,33,300726,国防军工-军工电子-军工电子Ⅲ
605189.SH,17,605189,纺织服饰-纺织制造-印染
603131.SH,17,603131,机械设备-通用设备-其他通用设备
300471.SZ,33,300471,机械设备-专用设备-其他专用设备
002250.SZ,33,002250,基础化工-农化制品-农药
002981.SZ,33,002981,电子-消费电子-消费电子零部件及组装
920247.BJ,151,920247,汽车-汽车零部件-其他汽车零部件
300802.SZ,33,300802,机械设备-自动化设备-其他自动化设备
600343.SH,17,600343,机械设备-通用设备-其他通用设备
920344.BJ,151,920344,医药生物-生物制品-其他生物制品
003030.SZ,33,003030,农林牧渔-农产品加工-其他农产品加工
301682.SZ,33,301682,国防军工-军工电子-军工电子Ⅲ
603226.SH,17,603226,轻工制造-家居用品-瓷砖地板
300786.SZ,33,300786,环保-环保设备-环保设备Ⅲ
002202.SZ,33,002202,电力设备-风电设备-风电整机
002361.SZ,33,002361,基础化工-塑料制品-合成树脂
300806.SZ,33,300806,基础化工-塑料制品-膜材料
002329.SZ,33,002329,食品饮料-饮料制造-乳品
000795.SZ,33,000795,有色金属-金属新材料-磁性材料
002289.SZ,33,002289,通信-通信服务-通信应用增值服务
301389.SZ,33,301389,电子-消费电子-消费电子零部件及组装
600962.SH,17,600962,食品饮料-饮料制造-软饮料
300870.SZ,33,300870,电力设备-其他电源设备-其他电源设备Ⅲ
300652.SZ,33,300652,汽车-汽车零部件-轮胎轮毂
002580.SZ,33,002580,电力设备-电池-其他电池
605318.SH,17,605318,建筑材料-建筑材料-其他建材
300690.SZ,33,300690,电力设备-风电设备-风电零部件
688352.SH,17,688352,电子-半导体-集成电路封测
300584.SZ,33,300584,医药生物-化学制药-化学制剂
002955.SZ,33,002955,电子-光学光电子-面板
300852.SZ,33,300852,电子-元件-印制电路板
001358.SZ,33,001358,基础化工-化学制品-其他化学制品
688231.SH,17,688231,国防军工-军工装备-航空装备
600869.SH,17,600869,电力设备-电网设备-线缆部件及其他
300903.SZ,33,300903,电子-元件-印制电路板
603992.SH,17,603992,轻工制造-家居用品-其他家居用品
603616.SH,17,603616,建筑材料-建筑材料-水泥
002774.SZ,33,002774,机械设备-专用设备-楼宇设备
301303.SZ,33,301303,机械设备-通用设备-仪器仪表
603316.SH,17,603316,电子-半导体-数字芯片设计
301286.SZ,33,301286,基础化工-化学制品-其他化学制品
301122.SZ,33,301122,医药生物-医疗器械-医疗耗材
605069.SH,17,605069,环保-环境治理-综合环境治理
300088.SZ,33,300088,电子-光学光电子-面板
920152.BJ,151,920152,有色金属-金属新材料-其他金属新材料
600769.SH,17,600769,环保-环境治理-水务及水治理
002860.SZ,33,002860,家用电器-白色家电-家电零部件
688583.SH,17,688583,机械设备-通用设备-仪器仪表
688303.SH,17,688303,电力设备-光伏设备-硅料硅片
002925.SZ,33,002925,电子-消费电子-消费电子零部件及组装
300731.SZ,33,300731,基础化工-橡胶制品-其他橡胶制品
301587.SZ,33,301587,电力设备-电池-锂电池
688796.SH,17,688796,医药生物-医疗服务-医疗研发外包
600707.SH,17,600707,电子-光学光电子-面板
688758.SH,17,688758,医药生物-化学制药-原料药
300154.SZ,33,300154,机械设备-通用设备-其他通用设备
688479.SH,17,688479,计算机-软件开发-垂直应用软件
603386.SH,17,603386,电子-元件-印制电路板
300042.SZ,33,300042,计算机-计算机设备-其他计算机设备
688308.SH,17,688308,机械设备-通用设备-金属制品
920522.BJ,151,920522,电力设备-电池-锂电专用设备
920061.BJ,151,920061,机械设备-专用设备-其他专用设备
300200.SZ,33,300200,基础化工-化学制品-聚氨酯
688717.SH,17,688717,电力设备-光伏设备-逆变器
300201.SZ,33,300201,机械设备-工程机械-工程机械Ⅲ
688319.SH,17,688319,医药生物-生物制品-疫苗
301328.SZ,33,301328,电子-其他电子-其他电子Ⅲ
300393.SZ,33,300393,电力设备-光伏设备-光伏电池组件
301563.SZ,33,301563,电子-其他电子-其他电子Ⅲ
300919.SZ,33,300919,电力设备-电池-电池化学品
603356.SH,17,603356,机械设备-专用设备-楼宇设备
301683.SZ,33,301683,基础化工-化学制品-涂料油墨
600699.SH,17,600699,汽车-汽车零部件-汽车电子电气系统
301618.SZ,33,301618,基础化工-化学制品-纺织化学用品
300684.SZ,33,300684,电子-电子化学品-电子化学品Ⅲ
688390.SH,17,688390,电力设备-光伏设备-逆变器
301446.SZ,33,301446,机械设备-工程机械-工程机械Ⅲ
000021.SZ,33,000021,电子-消费电子-消费电子零部件及组装
601177.SH,17,601177,机械设备-通用设备-金属制品
600392.SH,17,600392,有色金属-小金属-稀土
601137.SH,17,601137,有色金属-金属新材料-其他金属新材料
002600.SZ,33,002600,电子-消费电子-消费电子零部件及组装
601208.SH,17,601208,基础化工-塑料制品-膜材料
300416.SZ,33,300416,社会服务-其他社会服务-专业服务
301368.SZ,33,301368,机械设备-通用设备-金属制品
688519.SH,17,688519,电子-元件-印制电路板
300602.SZ,33,300602,电子-消费电子-消费电子零部件及组装
002484.SZ,33,002484,电子-元件-被动元件
002254.SZ,33,002254,基础化工-化学纤维-其他纤维
920978.BJ,151,920978,汽车-汽车零部件-汽车电子电气系统
603757.SH,17,603757,机械设备-通用设备-其他通用设备
300073.SZ,33,300073,电力设备-电池-电池化学品
002865.SZ,33,002865,电力设备-光伏设备-光伏电池组件
300102.SZ,33,300102,电子-光学光电子-LED
301565.SZ,33,301565,基础化工-塑料制品-膜材料
688602.SH,17,688602,基础化工-化学制品-其他化学制品
300303.SZ,33,300303,电子-光学光电子-LED
300320.SZ,33,300320,基础化工-橡胶制品-其他橡胶制品
002134.SZ,33,002134,电子-元件-印制电路板
600366.SH,17,600366,有色金属-金属新材料-磁性材料
603663.SH,17,603663,基础化工-非金属材料-非金属材料Ⅲ
002455.SZ,33,002455,基础化工-化学制品-其他化学制品
301197.SZ,33,301197,机械设备-通用设备-仪器仪表
600338.SH,17,600338,有色金属-工业金属-铅锌
300052.SZ,33,300052,传媒-游戏-游戏Ⅲ
002655.SZ,33,002655,电子-消费电子-消费电子零部件及组装
688333.SH,17,688333,机械设备-通用设备-其他通用设备
603155.SH,17,603155,基础化工-化学制品-有机硅
603595.SH,22,603595,电子-消费电子-消费电子零部件及组装
603211.SH,17,603211,汽车-汽车零部件-其他汽车零部件
000887.SZ,33,000887,汽车-汽车零部件-其他汽车零部件
920914.BJ,151,920914,有色金属-能源金属-镍
300518.SZ,33,300518,商贸零售-互联网电商-互联网电商Ⅲ
920119.BJ,151,920119,电力设备-电池-锂电专用设备
300435.SZ,33,300435,机械设备-专用设备-能源及重型设备
300680.SZ,33,300680,汽车-汽车零部件-底盘与发动机系统
603897.SH,17,603897,电力设备-电网设备-线缆部件及其他
002787.SZ,33,002787,轻工制造-包装印刷-包装
300397.SZ,33,300397,国防军工-军工电子-军工电子Ⅲ
300600.SZ,33,300600,国防军工-军工装备-航海装备
605006.SH,17,605006,建筑材料-建筑材料-玻璃玻纤
920640.BJ,151,920640,通信-通信设备-通信网络设备及器件
688577.SH,17,688577,机械设备-通用设备-机床工具
301308.SZ,33,301308,电子-半导体-数字芯片设计
688556.SH,17,688556,电力设备-光伏设备-光伏加工设备
301379.SZ,33,301379,电子-光学光电子-面板
688345.SH,17,688345,电力设备-电池-锂电池
300082.SZ,33,300082,基础化工-化学原料-其他化学原料
002283.SZ,33,002283,汽车-汽车零部件-底盘与发动机系统
002735.SZ,33,002735,轻工制造-包装印刷-包装
600977.SH,17,600977,传媒-影视院线-影视院线Ⅲ
300382.SZ,33,300382,机械设备-专用设备-其他专用设备
300696.SZ,33,300696,国防军工-军工装备-航空装备
000050.SZ,33,000050,电子-光学光电子-面板
300695.SZ,33,300695,汽车-汽车零部件-轮胎轮毂
001326.SZ,33,001326,电子-光学光电子-LED
002150.SZ,33,002150,电力设备-光伏设备-逆变器
000670.SZ,33,000670,电子-其他电子-其他电子Ⅲ
605277.SH,17,605277,电子-消费电子-消费电子零部件及组装
920284.BJ,151,920284,机械设备-专用设备-其他专用设备
603990.SH,17,603990,计算机-软件开发-垂直应用软件
301393.SZ,33,301393,医药生物-生物制品-其他生物制品
301081.SZ,33,301081,环保-环保设备-环保设备Ⅲ
300537.SZ,33,300537,电子-电子化学品-电子化学品Ⅲ
300109.SZ,33,300109,基础化工-化学制品-其他化学制品
300316.SZ,33,300316,电力设备-光伏设备-光伏加工设备
688226.SH,17,688226,电力设备-电网设备-线缆部件及其他
000733.SZ,33,000733,国防军工-军工电子-军工电子Ⅲ
920186.BJ,151,920186,电子-半导体-半导体设备
002388.SZ,33,002388,电子-其他电子-其他电子Ⅲ
300809.SZ,33,300809,机械设备-通用设备-机床工具
688498.SH,17,688498,电子-半导体-分立器件
920230.BJ,151,920230,医药生物-化学制药-原料药
002652.SZ,33,002652,建筑材料-建筑材料-其他建材
603488.SH,17,603488,国防军工-军工电子-军工电子Ⅲ
301023.SZ,33,301023,电力设备-电机-电机Ⅲ
920576.BJ,151,920576,有色金属-金属新材料-其他金属新材料
603051.SH,17,603051,基础化工-化学制品-其他化学制品
601609.SH,17,601609,有色金属-工业金属-铜
688286.SH,17,688286,电子-半导体-模拟芯片设计
002213.SZ,33,002213,电子-半导体-数字芯片设计
688582.SH,17,688582,电子-半导体-模拟芯片设计
688059.SH,17,688059,机械设备-通用设备-金属制品
688778.SH,17,688778,电力设备-电池-电池化学品
001282.SZ,33,001282,汽车-汽车零部件-底盘与发动机系统
300321.SZ,33,300321,基础化工-塑料制品-其他塑料制品
300816.SZ,33,300816,汽车-汽车零部件-其他汽车零部件
603977.SH,17,603977,基础化工-化学制品-民爆用品
301261.SZ,33,301261,机械设备-通用设备-金属制品
603132.SH,17,603132,有色金属-工业金属-铅锌
301168.SZ,33,301168,电力设备-光伏设备-光伏电池组件
002119.SZ,33,002119,电子-半导体-半导体材料
001266.SZ,33,001266,机械设备-自动化设备-工控设备
688690.SH,17,688690,医药生物-化学制药-原料药
002685.SZ,33,002685,机械设备-工程机械-工程机械Ⅲ
688593.SH,17,688593,电子-半导体-数字芯片设计
920357.BJ,151,920357,电子-消费电子-消费电子零部件及组装
600179.SH,17,600179,交通运输-港口航运-航运
688403.SH,17,688403,电子-半导体-集成电路封测
920046.BJ,151,920046,电力设备-电网设备-输变电设备
002472.SZ,33,002472,汽车-汽车零部件-底盘与发动机系统
301230.SZ,33,301230,医药生物-医疗服务-医疗研发外包
300323.SZ,33,300323,电子-光学光电子-LED
301125.SZ,33,301125,机械设备-通用设备-其他通用设备
688603.SH,17,688603,电子-电子化学品-电子化学品Ⅲ
300724.SZ,33,300724,电力设备-光伏设备-光伏加工设备
688480.SH,17,688480,环保-环境治理-综合环境治理
300443.SZ,33,300443,电力设备-风电设备-风电零部件
688221.SH,17,688221,医药生物-化学制药-化学制剂
688585.SH,17,688585,基础化工-塑料制品-合成树脂
300243.SZ,33,300243,基础化工-塑料制品-其他塑料制品
688789.SH,17,688789,机械设备-专用设备-纺织服装设备
301119.SZ,33,301119,汽车-汽车零部件-底盘与发动机系统
002765.SZ,33,002765,汽车-汽车零部件-底盘与发动机系统
605018.SH,17,605018,汽车-汽车零部件-其他汽车零部件
301150.SZ,33,301150,电力设备-电池-锂电池
688676.SH,17,688676,电力设备-电网设备-输变电设备
002971.SZ,33,002971,基础化工-化学制品-其他化学制品
603688.SH,17,603688,基础化工-非金属材料-非金属材料Ⅲ
301680.SZ,33,301680,汽车-汽车零部件-其他汽车零部件
002623.SZ,33,002623,电力设备-光伏设备-光伏辅材
603330.SH,17,603330,基础化工-塑料制品-其他塑料制品
300780.SZ,33,300780,机械设备-通用设备-金属制品
002773.SZ,33,002773,医药生物-生物制品-其他生物制品
600708.SH,17,600708,房地产-房地产-住宅开发
002020.SZ,33,002020,医药生物-化学制药-化学制剂
301056.SZ,33,301056,机械设备-专用设备-楼宇设备
001400.SZ,33,001400,机械设备-专用设备-其他专用设备
301021.SZ,33,301021,机械设备-自动化设备-激光设备
600545.SH,17,600545,机械设备-专用设备-纺织服装设备
000859.SZ,33,000859,基础化工-塑料制品-膜材料
301489.SZ,33,301489,电子-电子化学品-电子化学品Ⅲ
688584.SH,17,688584,电子-半导体-半导体材料
300693.SZ,33,300693,电力设备-其他电源设备-其他电源设备Ⅲ
300756.SZ,33,300756,机械设备-专用设备-其他专用设备
002487.SZ,33,002487,电力设备-风电设备-风电零部件
603278.SH,17,603278,机械设备-通用设备-金属制品
000629.SZ,33,000629,钢铁-钢铁-冶钢原料
300819.SZ,33,300819,纺织服饰-纺织制造-其他纺织
920505.BJ,151,920505,机械设备-通用设备-金属制品
920578.BJ,151,920578,机械设备-自动化设备-机器人
688786.SH,17,688786,有色金属-金属新材料-磁性材料
600770.SH,17,600770,综合-综合-综合Ⅲ
300066.SZ,33,300066,机械设备-通用设备-仪器仪表
688665.SH,17,688665,机械设备-通用设备-仪器仪表
920169.BJ,151,920169,机械设备-通用设备-金属制品
603507.SH,17,603507,电力设备-风电设备-风电零部件
603067.SH,17,603067,基础化工-化学原料-无机盐
000338.SZ,33,000338,汽车-汽车零部件-底盘与发动机系统
920719.BJ,151,920719,基础化工-非金属材料-非金属材料Ⅲ
000922.SZ,33,000922,电力设备-电机-电机Ⅲ
688273.SH,17,688273,医药生物-医疗器械-医疗设备
300508.SZ,33,300508,计算机-计算机设备-其他计算机设备
603256.SH,17,603256,电子-电子化学品-电子化学品Ⅲ
002009.SZ,33,002009,机械设备-专用设备-其他专用设备
002536.SZ,33,002536,汽车-汽车零部件-底盘与发动机系统
688291.SH,17,688291,计算机-软件开发-垂直应用软件
300853.SZ,33,300853,机械设备-自动化设备-机器人
688102.SH,17,688102,有色金属-金属新材料-其他金属新材料
600961.SH,17,600961,有色金属-贵金属-贵金属Ⅲ
603006.SH,17,603006,交通运输-物流-物流Ⅲ
920037.BJ,151,920037,电力设备-电网设备-线缆部件及其他
300277.SZ,33,300277,电力设备-其他电源设备-其他电源设备Ⅲ
920368.BJ,151,920368,电力设备-光伏设备-光伏加工设备
002868.SZ,33,002868,农林牧渔-养殖业-动物保健
002064.SZ,33,002064,基础化工-化学纤维-氨纶
688306.SH,17,688306,机械设备-自动化设备-其他自动化设备
301358.SZ,33,301358,电力设备-电池-电池化学品
920077.BJ,151,920077,基础化工-化学纤维-其他纤维
301232.SZ,33,301232,电力设备-风电设备-风电零部件
920220.BJ,151,920220,汽车-汽车零部件-底盘与发动机系统
600255.SH,17,600255,有色金属-金属新材料-其他金属新材料
301196.SZ,33,301196,基础化工-塑料制品-其他塑料制品
688155.SH,17,688155,电力设备-电池-锂电池
688115.SH,17,688115,机械设备-通用设备-仪器仪表
300530.SZ,33,300530,电力设备-电池-锂电池
688513.SH,17,688513,医药生物-化学制药-化学制剂
603989.SH,17,603989,电子-元件-被动元件
688071.SH,17,688071,机械设备-专用设备-其他专用设备
688190.SH,17,688190,有色金属-金属新材料-其他金属新材料
605020.SH,17,605020,基础化工-化学制品-氟化工
301538.SZ,33,301538,基础化工-塑料制品-改性塑料
000837.SZ,33,000837,机械设备-通用设备-机床工具
300545.SZ,33,300545,电子-光学光电子-面板
002273.SZ,33,002273,电子-光学光电子-光学元件
920509.BJ,151,920509,机械设备-通用设备-仪器仪表
002669.SZ,33,002669,基础化工-化学制品-其他化学制品
300069.SZ,33,300069,电力设备-电网设备-线缆部件及其他
600641.SH,17,600641,电子-半导体-半导体材料
000925.SZ,33,000925,机械设备-轨交设备-轨交设备Ⅲ
300720.SZ,33,300720,机械设备-通用设备-仪器仪表
688257.SH,17,688257,机械设备-通用设备-金属制品
600459.SH,17,600459,有色金属-小金属-其他小金属
000762.SZ,33,000762,钢铁-钢铁-冶钢原料
603615.SH,17,603615,轻工制造-家居用品-其他家居用品
603926.SH,17,603926,汽车-汽车零部件-底盘与发动机系统
605366.SH,17,605366,基础化工-化学制品-有机硅
300748.SZ,33,300748,有色金属-金属新材料-磁性材料
300224.SZ,33,300224,有色金属-金属新材料-磁性材料
300007.SZ,33,300007,机械设备-通用设备-仪器仪表
301005.SZ,33,301005,汽车-汽车零部件-其他汽车零部件
300581.SZ,33,300581,国防军工-军工装备-航空装备
688518.SH,17,688518,机械设备-自动化设备-激光设备
301373.SZ,33,301373,基础化工-化学制品-其他化学制品
002636.SZ,33,002636,电子-元件-印制电路板
002196.SZ,33,002196,电力设备-电机-电机Ⅲ
603011.SH,17,603011,机械设备-专用设备-其他专用设备
300660.SZ,33,300660,电力设备-电机-电机Ⅲ
300263.SZ,33,300263,机械设备-通用设备-其他通用设备
000534.SZ,33,000534,医药生物-生物制品-其他生物制品
601100.SH,17,601100,机械设备-工程机械-工程机械Ⅲ
605178.SH,17,605178,建筑装饰-建筑装饰-装饰园林
600703.SH,17,600703,电子-光学光电子-LED
300174.SZ,33,300174,基础化工-化学制品-其他化学制品
603358.SH,17,603358,汽车-汽车零部件-其他汽车零部件
300129.SZ,33,300129,电力设备-风电设备-风电零部件
002805.SZ,33,002805,电力设备-电池-电池化学品
603257.SH,17,603257,建筑装饰-建筑装饰-工程咨询服务
600563.SH,17,600563,电子-元件-被动元件
920185.BJ,151,920185,电力设备-电池-电池化学品
301222.SZ,33,301222,电力设备-电池-其他电池
002353.SZ,33,002353,机械设备-专用设备-能源及重型设备
688093.SH,17,688093,电子-其他电子-其他电子Ⅲ
600732.SH,17,600732,电力设备-光伏设备-光伏电池组件
003021.SZ,33,003021,电力设备-电机-电机Ⅲ
000559.SZ,33,000559,汽车-汽车零部件-底盘与发动机系统
600884.SH,17,600884,电力设备-电池-电池化学品
688667.SH,17,688667,汽车-汽车零部件-汽车电子电气系统
300586.SZ,33,300586,基础化工-塑料制品-改性塑料
300115.SZ,33,300115,电子-消费电子-消费电子零部件及组装
688779.SH,17,688779,电力设备-电池-电池化学品
601636.SH,17,601636,建筑材料-建筑材料-玻璃玻纤
300946.SZ,33,300946,机械设备-通用设备-金属制品
920175.BJ,151,920175,基础化工-非金属材料-非金属材料Ⅲ
002886.SZ,33,002886,基础化工-塑料制品-改性塑料
605589.SH,17,605589,基础化工-塑料制品-合成树脂
000792.SZ,33,000792,基础化工-农化制品-钾肥
603477.SH,17,603477,农林牧渔-养殖业-生猪养殖
002664.SZ,33,002664,汽车-汽车零部件-汽车电子电气系统
301000.SZ,33,301000,汽车-汽车零部件-其他汽车零部件
003025.SZ,33,003025,机械设备-通用设备-机床工具
301511.SZ,33,301511,电力设备-电池-锂电池
600909.SH,17,600909,非银金融-证券-证券Ⅲ
002643.SZ,33,002643,电子-电子化学品-电子化学品Ⅲ
301468.SZ,33,301468,机械设备-专用设备-其他专用设备
301096.SZ,33,301096,医药生物-医疗服务-医疗研发外包
002527.SZ,33,002527,机械设备-自动化设备-工控设备
002782.SZ,33,002782,电子-其他电子-其他电子Ⅲ
002292.SZ,33,002292,传媒-影视院线-影视院线Ⅲ
301590.SZ,33,301590,电力设备-其他电源设备-其他电源设备Ⅲ
600391.SH,17,600391,国防军工-军工装备-航空装备
600176.SH,17,600176,建筑材料-建筑材料-玻璃玻纤
301252.SZ,33,301252,机械设备-通用设备-制冷空调设备
301029.SZ,33,301029,机械设备-自动化设备-其他自动化设备
688338.SH,17,688338,医药生物-医疗器械-体外诊断
300752.SZ,33,300752,电子-光学光电子-LED
600552.SH,17,600552,电子-光学光电子-面板
600367.SH,17,600367,基础化工-化学原料-无机盐
301292.SZ,33,301292,电力设备-电池-电池化学品
301306.SZ,33,301306,社会服务-其他社会服务-专业服务
000415.SZ,33,000415,非银金融-多元金融-多元金融Ⅲ
002015.SZ,33,002015,公用事业-电力-新能源发电
603366.SH,17,603366,家用电器-厨卫电器-厨卫电器Ⅲ
002164.SZ,33,002164,机械设备-通用设备-金属制品
002579.SZ,33,002579,电子-元件-印制电路板
920237.BJ,151,920237,电力设备-电池-锂电池
002522.SZ,33,002522,基础化工-塑料制品-膜材料
301413.SZ,33,301413,机械设备-通用设备-仪器仪表
301069.SZ,33,301069,基础化工-化学原料-其他化学原料
300497.SZ,33,300497,医药生物-化学制药-原料药
300319.SZ,33,300319,电子-元件-被动元件
301279.SZ,33,301279,机械设备-工程机械-工程机械Ⅲ
001306.SZ,33,001306,机械设备-通用设备-金属制品
001226.SZ,33,001226,机械设备-工程机械-工程机械Ⅲ
301525.SZ,33,301525,机械设备-通用设备-制冷空调设备
301200.SZ,33,301200,机械设备-自动化设备-其他自动化设备
603166.SH,17,603166,汽车-汽车零部件-底盘与发动机系统
301305.SZ,33,301305,环保-环境治理-固废治理
603657.SH,17,603657,家用电器-白色家电-家电零部件
300984.SZ,33,300984,机械设备-通用设备-其他通用设备
688525.SH,17,688525,电子-半导体-数字芯片设计
301019.SZ,33,301019,基础化工-塑料制品-其他塑料制品
000833.SZ,33,000833,基础化工-非金属材料-非金属材料Ⅲ
603978.SH,17,603978,有色金属-金属新材料-其他金属新材料
300560.SZ,33,300560,通信-通信服务-通信工程及服务
002785.SZ,33,002785,建筑材料-建筑材料-其他建材
920394.BJ,151,920394,轻工制造-造纸-造纸Ⅲ
600584.SH,17,600584,电子-半导体-集成电路封测
688255.SH,17,688255,机械设备-自动化设备-机器人
300408.SZ,33,300408,电子-元件-被动元件
920002.BJ,151,920002,机械设备-工程机械-工程机械Ⅲ
300223.SZ,33,300223,电子-半导体-数字芯片设计
300347.SZ,33,300347,医药生物-医疗服务-医疗研发外包
300421.SZ,33,300421,机械设备-通用设备-金属制品
688261.SH,17,688261,电子-半导体-分立器件
301588.SZ,33,301588,基础化工-塑料制品-其他塑料制品
002290.SZ,33,002290,家用电器-白色家电-家电零部件
688698.SH,17,688698,机械设备-自动化设备-工控设备
301095.SZ,33,301095,计算机-软件开发-垂直应用软件
920249.BJ,151,920249,通信-通信设备-通信终端及配件
300085.SZ,33,300085,计算机-软件开发-垂直应用软件
603281.SH,17,603281,基础化工-化学制品-有机硅
600114.SH,17,600114,机械设备-通用设备-金属制品
301138.SZ,33,301138,机械设备-专用设备-印刷包装机械
688411.SH,17,688411,电力设备-其他电源设备-其他电源设备Ⅲ
920072.BJ,151,920072,医药生物-医疗器械-医疗耗材
600791.SH,17,600791,房地产-房地产-住宅开发
000601.SZ,33,000601,公用事业-电力-水电
002452.SZ,33,002452,电力设备-电网设备-输变电设备
600184.SH,17,600184,国防军工-军工装备-地面兵装
